Employee #,First Name,Preferred Name,Last Name,First Name Last Name,Job Title,Department,Division,Reporting to,Hire Date,Work Email,Birth Date,Gender,Employment Status,City,State,Zip Code,Compensation: Date,Pay rate,Time Type,Exempt,Pay Schedule,Termination Date,Radford Level,Bonus Type,Bonus Amount,EEID
EMP00097,Jason,,Rodriguez,Jason Rodriguez,Senior Marketing Manager,Content Marketing,Marketing,EMP00060,2023-12-04,jason.rodriguez@theguild.com,1991-03-25,Male,Active,Denver,CO,80201,2026-01-01,140226,Salary,Exempt,Monthly,,P3,Commission,28045,EEID00097
EMP00098,Quinn,,Morris,Quinn Morris,Customer Success Manager,Solutions Engineering,Customer Success,EMP00023,2019-06-25,quinn.morris@theguild.com,1998-01-09,,Active,Denver,CO,80201,2026-01-01,114101,Hourly,Exempt,Twice a Month,,P2,Annual Bonus,11410,EEID00098
EMP00099,Blake,,Brown,Blake Brown,Senior Customer Success Manager,Professional Services,Customer Success,EMP00088,2025-11-08,blake.brown@theguild.com,1977-11-10,Male,Active,Denver,CO,80201,2026-01-01,121676,Salary,Exempt,Monthly,,P3,Commission,24335,EEID00099
EMP00100,Leo,,Williams,Leo Williams,Account Executive,Channel & Partnerships,Sales & Revenue,EMP00023,2021-11-25,leo.williams@theguild.com,1980-04-27,Female,Active,Dallas,TX,75201,2026-01-01,105066,Hourly,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00100
EMP00101,Isla,,Rodriguez,Isla Rodriguez,HR Coordinator,Talent Acquisition,G&A,EMP00056,2019-09-28,isla.rodriguez@theguild.com,1987-05-14,Female,Active,Lehi,UT,84043,2026-01-01,77069,Hourly,Exempt,Bi-Weekly,,P1,Commission,15413,EEID00101
EMP00102,Casey,,Collins,Casey Collins,Finance Associate,Payroll,G&A,EMP00009,2020-08-17,casey.collins@theguild.com,1999-03-19,Female,Active,Minneapolis,MN,55401,2026-01-01,57204,Salary,Exempt,Monthly,,P1,Commission,11440,EEID00102
EMP00103,Amanda,,Allen,Amanda Allen,Senior Account Executive,Sales Development,Sales & Revenue,EMP00092,2018-09-07,amanda.allen@theguild.com,1999-12-22,Female,Active,Boulder,CO,80301,2026-01-01,124776,Salary,Exempt,Twice a Month,,P3,Annual Bonus,9982,EEID00103
EMP00104,Sage,,Young,Sage Young,Staff Software Engineer,AI & Machine Learning,Engineering & Technology,EMP00010,2025-12-08,sage.young@theguild.com,1981-06-23,,Active,Boston,MA,02101,2026-01-01,161755,Hourly,Exempt,Bi-Weekly,,P4,Annual Bonus,12940,EEID00104
EMP00105,Sage,,Clark,Sage Clark,Senior Marketing Manager,Content Marketing,Marketing,EMP00009,2025-07-22,sage.clark@theguild.com,1976-10-09,Male,Terminated,Austin,TX,73301,2026-01-01,147382,Salary,Exempt,Monthly,2025-01-29,P3,Annual Bonus,14738,EEID00105
EMP00106,Peyton,,Phillips,Peyton Phillips,Senior HR Business Partner,Talent Acquisition,G&A,EMP00092,2024-10-11,peyton.phillips@theguild.com,1984-03-04,,Active,Seattle,WA,98101,2026-01-01,118881,Hourly,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00106
EMP00107,Jade,,Lee,Jade Lee,Senior Operations Analyst,Data Analytics & Insights,Operations,EMP00024,2021-07-05,jade.lee@theguild.com,1993-07-26,Male,Terminated,Seattle,WA,98101,2026-01-01,128569,Hourly,Exempt,Bi-Weekly,2025-08-12,P3,Annual Bonus,10285,EEID00107
EMP00108,Matt,,Johnson,Matt Johnson,Account Executive,Channel & Partnerships,Sales & Revenue,EMP00047,2025-03-13,matt.johnson@theguild.com,1997-01-02,,Active,Raleigh,NC,27601,2026-01-01,104893,Salary,Non-Exempt,Twice a Month,,P2,No Bonus,0,EEID00108
EMP00109,Lily,,Hernandez,Lily Hernandez,Associate Product Manager,Product Operations,Product,EMP00055,2018-02-07,lily.hernandez@theguild.com,1984-10-23,,Active,San Francisco,CA,94101,2026-01-01,81804,Hourly,Exempt,Bi-Weekly,,P1,Annual Bonus,4090,EEID00109
EMP00110,Quinn,,Adams,Quinn Adams,Finance Associate,Compliance,G&A,EMP00008,2019-01-30,quinn.adams@theguild.com,1998-07-10,Female,Active,Portland,OR,97201,2026-01-01,55388,Salary,Exempt,Twice a Month,,P1,Annual Bonus,1661,EEID00110
EMP00111,Kevin,,Adams,Kevin Adams,Senior Customer Success Manager,Implementation & Onboarding,Customer Success,EMP00014,2018-11-27,kevin.adams@theguild.com,1976-06-03,Male,Active,Chicago,IL,60601,2026-01-01,129448,Salary,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00111
EMP00112,Noah,,Harris,Noah Harris,CS Manager,Professional Services,Customer Success,EMP00012,2025-10-06,noah.harris@theguild.com,2000-06-04,,Active,Los Angeles,CA,90001,2026-01-01,152758,Salary,Exempt,Monthly,,M1,Annual Bonus,7637,EEID00112
EMP00113,Riley,,Morgan,Riley Morgan,Junior Software Engineer,Data Engineering,Engineering & Technology,EMP00014,2024-05-10,riley.morgan@theguild.com,1992-06-15,Non-Binary,Active,Dallas,TX,75201,2026-01-01,55513,Salary,Non-Exempt,Bi-Weekly,,P1,Commission,5551,EEID00113
EMP00114,Amanda,,Edwards,Amanda Edwards,Senior Financial Analyst,Legal,G&A,EMP00023,2023-01-20,amanda.edwards@theguild.com,1997-01-03,Female,Active,Los Angeles,CA,90001,2026-01-01,133645,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,10691,EEID00114
EMP00115,Jade,,Harris,Jade Harris,Associate Director of Marketing,Content Marketing,Marketing,EMP00010,2022-05-15,jade.harris@theguild.com,1989-03-16,Non-Binary,Active,New York,NY,10001,2026-01-01,151151,Hourly,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00115
EMP00116,Emily,,Smith,Emily Smith,Senior Account Executive,Account Management,Sales & Revenue,EMP00013,2021-12-20,emily.smith@theguild.com,1999-11-11,Male,Active,Lehi,UT,84043,2026-01-01,110721,Hourly,Exempt,Monthly,,P3,Annual Bonus,3321,EEID00116
EMP00117,Zoe,,Smith,Zoe Smith,Sales Development Representative,Channel & Partnerships,Sales & Revenue,EMP00060,2019-11-16,zoe.smith@theguild.com,1994-07-01,Non-Binary,Active,Portland,OR,97201,2026-01-01,77456,Salary,Non-Exempt,Twice a Month,,P1,Annual Bonus,2323,EEID00117
EMP00118,Will,,Walker,Will Walker,Operations Analyst,Business Operations,Operations,EMP00011,2021-10-03,will.walker@theguild.com,1994-04-26,Female,Active,San Francisco,CA,94101,2026-01-01,110006,Hourly,Non-Exempt,Twice a Month,,P2,Annual Bonus,11000,EEID00118
EMP00119,Ella,,Green,Ella Green,HR Generalist,Talent Acquisition,G&A,EMP00112,2019-04-12,ella.green@theguild.com,2000-04-17,Female,Contractor,Chicago,IL,60601,2026-01-01,99100,Salary,Non-Exempt,Bi-Weekly,,P2,Commission,19820,EEID00119
EMP00120,Jade,,Johnson,Jade Johnson,HR Generalist,Compliance,G&A,EMP00088,2019-09-24,jade.johnson@theguild.com,1993-12-24,,Active,New York,NY,10001,2026-01-01,84532,Salary,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00120
EMP00121,Aurora,,Green,Aurora Green,Associate Director of Marketing,Sales Enablement,Marketing,EMP00010,2024-11-14,aurora.green@theguild.com,1976-12-26,,Active,Chicago,IL,60601,2026-01-01,180982,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00121
EMP00122,Stella,,Miller,Stella Miller,Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00092,2021-04-25,stella.miller@theguild.com,1993-08-29,Male,Active,Provo,UT,84601,2026-01-01,105633,Salary,Non-Exempt,Monthly,,P2,Commission,10563,EEID00122
EMP00123,Matt,,Thompson,Matt Thompson,Account Executive,Revenue Operations,Sales & Revenue,EMP00011,2018-04-03,matt.thompson@theguild.com,1990-05-22,Male,Active,Minneapolis,MN,55401,2026-01-01,111205,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,3336,EEID00123
EMP00124,Kayla,,King,Kayla King,Staff Product Manager,Product Design,Product,EMP00013,2024-11-20,kayla.king@theguild.com,1983-11-07,,Active,Phoenix,AZ,85001,2026-01-01,161545,Hourly,Exempt,Monthly,,P4,No Bonus,0,EEID00124
EMP00125,Zoe,,Smith,Zoe Smith,Finance Associate,Talent Acquisition,G&A,EMP00056,2021-07-07,zoe.smith@theguild.com,1992-06-07,,Active,Minneapolis,MN,55401,2026-01-01,61126,Salary,Non-Exempt,Twice a Month,,P1,Commission,18337,EEID00125
EMP00126,Dylan,,Thompson,Dylan Thompson,Senior Operations Analyst,FP&A,Operations,EMP00011,2019-08-03,dylan.thompson@theguild.com,1997-11-30,,Active,Seattle,WA,98101,2026-01-01,125524,Salary,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00126
EMP00127,Rowan,,Rodriguez,Rowan Rodriguez,CS Team Lead,Professional Services,Customer Success,EMP00047,2023-06-08,rowan.rodriguez@theguild.com,1981-02-14,Female,Active,Los Angeles,CA,90001,2026-01-01,167089,Hourly,Exempt,Monthly,,P4,Annual Bonus,5012,EEID00127
EMP00128,Sage,,Allen,Sage Allen,HRBP Lead,Compliance,G&A,EMP00013,2020-07-09,sage.allen@theguild.com,1999-02-12,Non-Binary,Active,San Francisco,CA,94101,2026-01-01,167027,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,13362,EEID00128
EMP00129,Ezra,,Torres,Ezra Torres,Finance Associate,Compliance,G&A,EMP00056,2021-05-04,ezra.torres@theguild.com,1976-06-12,,Active,San Jose,CA,95101,2026-01-01,80398,Hourly,Exempt,Twice a Month,,P1,Annual Bonus,4019,EEID00129
EMP00130,Dylan,,Murphy,Dylan Murphy,Operations Associate,Business Operations,Operations,EMP00056,2018-09-01,dylan.murphy@theguild.com,2000-07-28,Non-Binary,Active,Boise,ID,83701,2026-01-01,81565,Hourly,Exempt,Bi-Weekly,,P1,Annual Bonus,4078,EEID00130
EMP00131,Rowan,,Wright,Rowan Wright,Senior Product Manager,UX Research,Product,EMP00011,2019-06-04,rowan.wright@theguild.com,1980-12-14,Female,Active,Phoenix,AZ,85001,2026-01-01,138712,Salary,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00131
EMP00132,Ella,,Morris,Ella Morris,Senior Product Manager,Product Operations,Product,EMP00010,2022-02-20,ella.morris@theguild.com,1995-05-25,,Active,Austin,TX,73301,2026-01-01,134621,Hourly,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00132
EMP00133,Ash,,Smith,Ash Smith,Operations Manager,Business Operations,Operations,EMP00060,2021-03-07,ash.smith@theguild.com,1990-02-24,Female,Active,Phoenix,AZ,85001,2026-01-01,170024,Salary,Exempt,Twice a Month,,P4,Annual Bonus,13601,EEID00133
EMP00134,Mia,,Cook,Mia Cook,Senior Finance Manager,Finance,G&A,EMP00013,2019-06-25,mia.cook@theguild.com,1988-07-16,Female,Active,San Francisco,CA,94101,2026-01-01,206207,Hourly,Exempt,Bi-Weekly,,M2,No Bonus,0,EEID00134
EMP00135,Emily,,Nelson,Emily Nelson,Sales Manager,Sales Operations,Sales & Revenue,EMP00010,2019-01-25,emily.nelson@theguild.com,1975-01-18,Female,Active,Chicago,IL,60601,2026-01-01,160999,Hourly,Exempt,Monthly,,M1,No Bonus,0,EEID00135
EMP00136,Sarah,,Rodriguez,Sarah Rodriguez,CS Team Lead,Customer Support,Customer Success,EMP00055,2022-04-19,sarah.rodriguez@theguild.com,1979-01-03,Male,Active,Phoenix,AZ,85001,2026-01-01,180586,Salary,Exempt,Twice a Month,,P4,Annual Bonus,9029,EEID00136
EMP00137,Nate,,White,Nate White,Account Executive,SMB Sales,Sales & Revenue,EMP00008,2019-09-13,nate.white@theguild.com,1993-06-20,,Active,Boston,MA,02101,2026-01-01,114767,Hourly,Non-Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00137
EMP00138,Emily,,Cook,Emily Cook,Staff Software Engineer,Quality Assurance,Engineering & Technology,EMP00012,2018-04-20,emily.cook@theguild.com,1988-07-13,Female,Active,Austin,TX,73301,2026-01-01,155611,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00138
EMP00139,Liam,,Jackson,Liam Jackson,HR Generalist,Finance,G&A,EMP00023,2022-05-04,liam.jackson@theguild.com,2000-06-30,,Active,Boise,ID,83701,2026-01-01,87388,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,4369,EEID00139
EMP00140,June,,Mitchell,June Mitchell,Associate Product Manager,Product Operations,Product,EMP00024,2022-07-06,june.mitchell@theguild.com,1978-09-12,Female,Active,San Jose,CA,95101,2026-01-01,55451,Hourly,Non-Exempt,Twice a Month,,P1,Commission,16635,EEID00140
EMP00141,Michael,,Martin,Michael Martin,Software Engineer,Architecture,Engineering & Technology,EMP00010,2019-04-21,michael.martin@theguild.com,1995-05-04,Male,Active,Phoenix,AZ,85001,2026-01-01,118432,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,11843,EEID00141
EMP00142,Andrew,,Davis,Andrew Davis,Software Engineer,Quality Assurance,Engineering & Technology,EMP00134,2021-01-05,andrew.davis@theguild.com,1980-04-18,Male,Active,Portland,OR,97201,2026-01-01,114275,Salary,Non-Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00142
EMP00143,Miles,,Moore,Miles Moore,Customer Success Associate,Customer Success Management,Customer Success,EMP00056,2024-06-08,miles.moore@theguild.com,1980-03-04,Female,Active,Provo,UT,84601,2026-01-01,71737,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,2152,EEID00143
EMP00144,Riley,,Nguyen,Riley Nguyen,Operations Manager,Business Operations,Operations,EMP00013,2022-09-01,riley.nguyen@theguild.com,1989-05-08,Non-Binary,Terminated,Lehi,UT,84043,2026-01-01,144835,Hourly,Exempt,Bi-Weekly,2023-03-14,P4,Annual Bonus,7241,EEID00144
EMP00145,Bryn,,White,Bryn White,Junior Software Engineer,Architecture,Engineering & Technology,EMP00134,2018-12-20,bryn.white@theguild.com,1999-10-23,,Leave of Absence,Dallas,TX,75201,2026-01-01,81356,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,6508,EEID00145
EMP00146,Chloe,,Gonzalez,Chloe Gonzalez,Account Executive,Sales Operations,Sales & Revenue,EMP00112,2020-08-12,chloe.gonzalez@theguild.com,1999-04-17,Non-Binary,Part Time,Denver,CO,80201,2026-01-01,118777,Salary,Exempt,Monthly,,P2,Commission,11877,EEID00146
EMP00147,Luke,,Smith,Luke Smith,Senior Operations Analyst,FP&A,Operations,EMP00023,2020-08-06,luke.smith@theguild.com,1998-04-25,,Active,San Jose,CA,95101,2026-01-01,139721,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,4191,EEID00147
EMP00148,Ezra,,Campbell,Ezra Campbell,Staff Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00012,2021-08-29,ezra.campbell@theguild.com,1989-04-08,,Active,Portland,OR,97201,2026-01-01,163507,Salary,Exempt,Twice a Month,,P4,No Bonus,0,EEID00148
EMP00149,Samantha,,Jones,Samantha Jones,Associate Product Manager,Product Design,Product,EMP00092,2023-03-13,samantha.jones@theguild.com,1986-11-20,Male,Active,Phoenix,AZ,85001,2026-01-01,60386,Salary,Non-Exempt,Bi-Weekly,,P1,Commission,12077,EEID00149
EMP00150,Ryan,,Collins,Ryan Collins,Finance Associate,Facilities & Admin,G&A,EMP00010,2018-05-08,ryan.collins@theguild.com,1993-02-20,,Active,Atlanta,GA,30301,2026-01-01,59860,Hourly,Exempt,Bi-Weekly,,P1,Annual Bonus,2993,EEID00150
EMP00151,David,,Robinson,David Robinson,Engineering Manager,Quality Assurance,Engineering & Technology,EMP00008,2020-03-20,david.robinson@theguild.com,1994-11-22,Female,Active,Austin,TX,73301,2026-01-01,132984,Salary,Exempt,Monthly,,M1,Annual Bonus,3989,EEID00151
EMP00152,Luke,,Davis,Luke Davis,Senior Engineering Manager,IT,Engineering & Technology,EMP00008,2021-02-20,luke.davis@theguild.com,1995-01-03,Female,Active,Boston,MA,02101,2026-01-01,151932,Salary,Exempt,Bi-Weekly,,M2,Annual Bonus,12154,EEID00152
EMP00153,Skyler,,Adams,Skyler Adams,CS Team Lead,Customer Support,Customer Success,EMP00010,2023-11-24,skyler.adams@theguild.com,1986-03-06,Male,Active,New York,NY,10001,2026-01-01,138996,Hourly,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00153
EMP00154,Lily,,Walker,Lily Walker,Senior Customer Success Manager,Professional Services,Customer Success,EMP00008,2023-12-09,lily.walker@theguild.com,1991-01-13,Female,Active,Chicago,IL,60601,2026-01-01,116784,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,11678,EEID00154
EMP00155,David,,Thomas,David Thomas,Finance Associate,Talent Acquisition,G&A,EMP00060,2025-10-28,david.thomas@theguild.com,1991-02-04,Male,Active,Boston,MA,02101,2026-01-01,82738,Salary,Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00155
EMP00156,Blake,,Torres,Blake Torres,Staff Product Manager,Product Design,Product,EMP00009,2018-01-03,blake.torres@theguild.com,1989-11-18,Female,Active,Chicago,IL,60601,2026-01-01,167141,Salary,Exempt,Monthly,,P4,Commission,33428,EEID00156
EMP00157,Mia,,Turner,Mia Turner,Design Manager,UX Research,Product,EMP00009,2021-08-14,mia.turner@theguild.com,1981-02-13,Female,Contractor,Atlanta,GA,30301,2026-01-01,154491,Hourly,Exempt,Monthly,,M1,Annual Bonus,12359,EEID00157
EMP00158,Cole,,Nelson,Cole Nelson,Senior Account Executive,SMB Sales,Sales & Revenue,EMP00047,2018-01-08,cole.nelson@theguild.com,2000-09-11,,Active,Salt Lake City,UT,84101,2026-01-01,129797,Salary,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00158
EMP00159,Rachel,,Green,Rachel Green,Sales Development Representative,Sales Development,Sales & Revenue,EMP00010,2020-12-22,rachel.green@theguild.com,1984-05-28,Female,Active,Los Angeles,CA,90001,2026-01-01,65851,Salary,Exempt,Bi-Weekly,,P1,Commission,6585,EEID00159
EMP00160,Dylan,,Taylor,Dylan Taylor,Operations Associate,Business Operations,Operations,EMP00088,2019-02-20,dylan.taylor@theguild.com,1996-07-04,Female,Contractor,Phoenix,AZ,85001,2026-01-01,79005,Hourly,Non-Exempt,Bi-Weekly,,P1,Commission,15801,EEID00160
EMP00161,Aurora,,Jones,Aurora Jones,Senior Operations Analyst,Business Operations,Operations,EMP00055,2021-10-16,aurora.jones@theguild.com,1996-08-27,Male,Active,Dallas,TX,75201,2026-01-01,109862,Salary,Exempt,Monthly,,P3,Commission,10986,EEID00161
EMP00162,Lauren,,Green,Lauren Green,Senior Marketing Manager,Content Marketing,Marketing,EMP00011,2019-01-28,lauren.green@theguild.com,1977-03-24,,Active,Lehi,UT,84043,2026-01-01,176822,Salary,Exempt,Bi-Weekly,,M2,Annual Bonus,8841,EEID00162
EMP00163,Stephanie,,Brown,Stephanie Brown,Senior Account Executive,Enterprise Sales,Sales & Revenue,EMP00008,2022-06-17,stephanie.brown@theguild.com,1996-02-15,,Active,Salt Lake City,UT,84101,2026-01-01,111356,Salary,Exempt,Twice a Month,,P3,Annual Bonus,8908,EEID00163
EMP00164,Emily,,Nelson,Emily Nelson,CS Team Lead,Professional Services,Customer Success,EMP00009,2018-09-10,emily.nelson@theguild.com,1981-10-12,Male,Active,Minneapolis,MN,55401,2026-01-01,164214,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,24632,EEID00164
EMP00165,Dylan,,Collins,Dylan Collins,Customer Success Manager,Professional Services,Customer Success,EMP00088,2018-05-23,dylan.collins@theguild.com,1997-07-10,Female,Contractor,Raleigh,NC,27601,2026-01-01,114247,Salary,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,11424,EEID00165
EMP00166,Aurora,,Lopez,Aurora Lopez,Product Manager,Product Design,Product,EMP00162,2024-03-28,aurora.lopez@theguild.com,1992-10-28,Non-Binary,Active,New York,NY,10001,2026-01-01,85135,Salary,Non-Exempt,Monthly,,P2,Annual Bonus,8513,EEID00166
EMP00167,Wren,,Robinson,Wren Robinson,Operations Manager,Business Operations,Operations,EMP00012,2021-03-17,wren.robinson@theguild.com,1999-01-10,Non-Binary,Active,Provo,UT,84601,2026-01-01,144806,Salary,Exempt,Monthly,,P4,Commission,14480,EEID00167
EMP00168,Hannah,,Harris,Hannah Harris,Finance Manager,Compliance,G&A,EMP00060,2025-09-29,hannah.harris@theguild.com,1985-08-28,Male,Active,Boise,ID,83701,2026-01-01,153049,Hourly,Exempt,Monthly,,P4,Commission,30609,EEID00168
EMP00169,Sam,,Cook,Sam Cook,Senior Account Executive,Enterprise Sales,Sales & Revenue,EMP00162,2022-12-20,sam.cook@theguild.com,1989-05-24,Non-Binary,Active,Chicago,IL,60601,2026-01-01,137218,Salary,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00169
EMP00170,Drew,,Nelson,Drew Nelson,Staff Software Engineer,Security,Engineering & Technology,EMP00134,2024-05-18,drew.nelson@theguild.com,1976-04-19,Female,Active,Austin,TX,73301,2026-01-01,138683,Salary,Exempt,Twice a Month,,P4,Annual Bonus,20802,EEID00170
EMP00171,Megan,,Morris,Megan Morris,Engineering Manager,Security,Engineering & Technology,EMP00008,2018-05-06,megan.morris@theguild.com,1985-11-07,Non-Binary,Active,Minneapolis,MN,55401,2026-01-01,133048,Hourly,Exempt,Monthly,,M1,No Bonus,0,EEID00171
EMP00172,Rowan,,Lewis,Rowan Lewis,Senior Product Manager,Product Operations,Product,EMP00171,2020-05-27,rowan.lewis@theguild.com,1984-12-05,Female,Active,San Francisco,CA,94101,2026-01-01,121951,Hourly,Exempt,Monthly,,P3,Annual Bonus,18292,EEID00172
EMP00173,Sam,,Nelson,Sam Nelson,Marketing Coordinator,Demand Generation,Marketing,EMP00013,2025-12-15,sam.nelson@theguild.com,1987-05-09,,Active,San Francisco,CA,94101,2026-01-01,76213,Salary,Non-Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00173
EMP00174,Dylan,,Robinson,Dylan Robinson,Enterprise Account Executive,Sales Development,Sales & Revenue,EMP00162,2019-03-19,dylan.robinson@theguild.com,1996-08-10,Male,Contractor,Atlanta,GA,30301,2026-01-01,168522,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00174
EMP00175,Olivia,,Baker,Olivia Baker,Senior Account Executive,Sales Operations,Sales & Revenue,EMP00023,2018-04-15,olivia.baker@theguild.com,1997-04-23,Non-Binary,Terminated,Dallas,TX,75201,2026-01-01,138901,Salary,Exempt,Bi-Weekly,2026-05-13,P3,No Bonus,0,EEID00175
EMP00176,Luna,,Sanchez,Luna Sanchez,Marketing Specialist,Demand Generation,Marketing,EMP00157,2023-04-13,luna.sanchez@theguild.com,1980-09-27,Non-Binary,Active,Atlanta,GA,30301,2026-01-01,115037,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,3451,EEID00176
EMP00177,Luke,,Nelson,Luke Nelson,Senior Software Engineer,Security,Engineering & Technology,EMP00024,2024-07-04,luke.nelson@theguild.com,1978-03-12,,Active,Minneapolis,MN,55401,2026-01-01,129358,Salary,Exempt,Twice a Month,,P3,Annual Bonus,19403,EEID00177
EMP00178,Finn,,Davis,Finn Davis,Operations Manager,FP&A,Operations,EMP00014,2018-11-28,finn.davis@theguild.com,1996-11-14,Non-Binary,Active,Provo,UT,84601,2026-01-01,144002,Hourly,Exempt,Bi-Weekly,,P4,Annual Bonus,7200,EEID00178
EMP00179,Nate,,Baker,Nate Baker,Software Engineer,Software Engineering,Engineering & Technology,EMP00112,2023-05-10,nate.baker@theguild.com,1992-03-12,Male,Active,Austin,TX,73301,2026-01-01,90383,Salary,Non-Exempt,Twice a Month,,P2,Commission,18076,EEID00179
